text,label,source
"A Vállalkozó nem akadályozhatja meg, hogy a közreműködők más teljesítésekre vonatkozó szerződéseket kössenek a Megrendelővel. Különösen az olyan, harmadik felekkel kötött kizárólagos szerződések tilosak, melyek azt akadályozzák, hogy a Megrendelő vagy az alvállalkozó olyan teljesítéseket szerezzen be, melyek a Megrendelő vagy a közreműködő számára a Megrendelő által adott Megrendelés teljesítéséhez szükségesek.",3-Többé/kevésbé megértem,epitesi_beruhazas.json
"Ha a Vállalkozó a Megrendelő előzetes írásbeli hozzájárulása nélkül alkalmaz közreműködőt, vagy megszegi a közreműködő bevonásával kapcsolatban a jelen pontban rögzített kötelezettségeit, akkor a Megrendelő felhívja a Vállalkozót a jelen Feltételekbe ütköző módon alkalmazott közreműködő haladéktalan lecserélésére. Ennek elmulasztása esetén a Megrendelő jogosult a Szerződés azonnali hatályú felmondására.",2-Nehezen érthető,epitesi_beruhazas.json
"A Vállalkozó a jogosan igénybe vett közreműködői tevékenységéért teljes felelősséggel tartozik úgy, mintha a munkát maga végezte volna el. Alvállalkozó jogosulatlan igénybevétele esetén a Vállalkozó felelős minden olyan kárért is, amely anélkül nem következett volna be.",4-Érthető,epitesi_beruhazas.json
"A Vállalkozónak biztosítania kell, hogy a közreműködő a részére átadott szolgáltatásokat ne adja tovább, kivéve, ha a Megrendelő előzőleg írásban ehhez beleegyezését adta.",5-Könnyen érthető,epitesi_beruhazas.json
"A Vállalkozó a Szerződés hatálya alatt és az azt követő egy évig semmilyen jogviszony keretében nem foglalkoztathatja a Megrendelő munkavállalóit, kivéve, ha a Megrendelő előzőleg írásban ehhez beleegyezését adta.",5-Könnyen érthető,epitesi_beruhazas.json
"Amennyiben a Vállalkozó – a Megrendelő tudtával és beleegyezésével – Megrendelő munkavállalóját foglalkoztatja úgy a Vállalkozó köteles figyelembe venni a Megrendelő Főálláson kívüli munkavégzésre vonatkozó szabályzatában írtakat, melynek betartani köteles tartalmát, kivonatát a Megrendelő a Szerződés aláírásával átadta, vagy megismerhetővé tette a Vállalkozó részére, aki annak megismerését a Szerződés aláírásával elismeri.",1-Nagyon nehezen érthető,epitesi_beruhazas.json
"A Megrendelő jogosult a teljesítésben részt vevő személyek körében változást kérni és a Vállalkozó köteles az adott személyt saját költségére, haladéktalanul, a teljesítés menetének sérelme nélkül megfelelő szakképzettségű, alkalmasságú és hozzáállású személyre lecserélni.",4-Érthető,epitesi_beruhazas.json
"A Felek egyike sem felelős a Szerződésben rögzített kötelezettségek nem-teljesítéséért, ha a szerződésszegést ellenőrzési körén kívül eső, a szerződéskötés időpontjában előre nem látható körülmény okozta és nem volt elvárható, hogy a körülményt elkerülje vagy elhárítsa („vis major”), ilyennek minősülnek az olyan körülmények, amelyekre a Fél nem képes hatást gyakorolni (pl.  természeti katasztrófák, földrengés, tűzvész, járvány, aszály, fagykár, árvíz, szélvihar, villámcsapás; egyes társadalmi vagy politikai események: mint például háború, forradalom, felkelés,  szabotázs, közlekedési útvonal (repülőtér) lezárása; meghatározott állami intézkedések: behozatali-kiviteli tilalmak, devizakorlátozások, embargó, bojkott; súlyos üzemzavarok, valamint a szerződésszerű teljesítést lehetetlenné tevő radikális piaci változások (mint drasztikus árrobbanás, a fizetés pénznemének rendkívüli meggyengülése), kivéve, ha ez utóbbiak a szerződésszegő fél oldalán, neki felróható okból merültek fel.",3-Többé/kevésbé megértem,epitesi_beruhazas.json
"A vis maior esetet bejelentő Fél köteles írásban értesíteni a másik Felet az eseményről és annak várható időtartamáról, melyeket igazolni köteles. A vis maior által érintett fél köteles meghatározni azokat a Szerződés teljesítéséhez nélkülözhetetlen kötelezettségeket, amelyek elvégzésében akadályoztatja, vagy akadályoztatni fogja a vis maior. Az értesítés 14 napon belül küldendő attól számítva, hogy a Fél tudomására jutott, vagy észlelnie kellett volna a vis maior eseményét vagy az azt létrehozó, kiváltó körülményeket.",4-Érthető,epitesi_beruhazas.json
"A Felek kárenyhítési kötelezettsége ebben az esetben is fennáll, ennek keretében a félnek mindenkor meg kell tennie minden tőle telhetőt azért, hogy bármilyen a Szerződés teljesítésében a vis maiorból adódó késést csökkentsen.",5-Könnyen érthető,epitesi_beruhazas.json
"A közbeszerzési eljárás eredményeként megkötött Szerződés esetében a Szerződés tartalma nyilvános, közérdekű adatnak minősül.",5-Könnyen érthető,epitesi_beruhazas.json
"A Felek - a közérdekű adatszolgáltatás teljesítésére vonatkozó jogszabályi kötelezettségeken túlmenően – a Szerződés tartalmáról, továbbá a teljesítés során felmerült bármely tényről, körülményről és egyéb információról kizárólag a másik Féllel előzetesen írásban egyeztetett módon adnak harmadik személyek részére, beleértve a médiát is, hivatalos tájékoztatást. A jelen rendelkezés nem vonatkozik a Megrendelő tulajdonosa(i) és kapcsolt vállalkozásai részére, illetve a Felek hatályos jogszabályok alapján adott tájékoztatására.",2-Nehezen érthető,epitesi_beruhazas.json
"A Felek a Szerződés teljesítése során tudomásukra jutott adatokat, információkat, üzemi és üzletpolitikai eseményeket üzleti titokként kezelik, azokat csak a Szerződés teljesítéséhez szükséges mértékben használják, és erre nézve a feladatok ellátásában résztvevő munkatársaikat, közreműködőiket is nyilatkoztatják.",5-Könnyen érthető,epitesi_beruhazas.json
"Vállalkozó tudomásul veszi, hogy nem minősül a Megrendelő titoktartási kötelezettsége megszegésének, ha a Megrendelő, a kötelezettsége teljesítéséhez igénybe vett közreműködője részére (pl. adatfeldolgozást, ügyviteli szolgáltatást nyújtó harmadik félnek) a szerződéssel összefüggésben információt ad át.",5-Könnyen érthető,epitesi_beruhazas.json
A jelen pontban foglalt titoktartási kötelezettség a Feleket a Szerződés bármely okból történő megszűnését követően időbeli korlátozás nélkül terheli.,3-Többé/kevésbé megértem,epitesi_beruhazas.json
"A Vállalkozó a Szerződés teljesítése során tudomására jutott személyes adatokat az Európai Parlament és a Tanács (EU) 2016/679 Rendelete a természetes személyeknek a személyes adatok kezelése tekintetében történő védelméről és az ilyen adatok szabad áramlásáról, valamint a 95/46/EK irányelv hatályon kívül helyezéséről (General Data Protection Regulation, „GDPR”) rendelkezéseinek betartásával, bizalmasan köteles kezelni. A személyes adatokat a Vállalkozó kizárólag a Szerződés teljesítése során, célhoz kötötten, a Szerződésben meghatározott munkavégzés érdekében, a teljesítéshez szükséges mértékben használhatja fel. A Vállalkozó a jelen pontban foglalt kötelezettség megszegéséből eredően keletkező igazolt károkat a Megrendelő részére teljeskörűen megtéríti.",1-Nagyon nehezen érthető,epitesi_beruhazas.json
"A Vállalkozó csak a teljesítés keretében, és a Megrendelőnek a GDPR. értelmében és a Megbízóval kötött adatfeldolgozási szerződés alapján adott utasítására dolgoz fel személyes adatokat. Megfelelően érvényesek a feldolgozására vonatkozó előírások, ha a Vállalkozó végzi az automatizált eljárások vagy adatfeldolgozó berendezések ellenőrzését, vagy karbantartását, és ennek során nem lehet kizárni a személyes adatokhoz való hozzáférést. Az adatfeldolgozás megengedhetőségének megítélésében, valamint az érintettek GDPR-ban foglalt jogainak védelméről a külön adatfeldolgozói szerződés alapján csak a Megrendelő dönthet.",2-Nehezen érthető,epitesi_beruhazas.json
"A Vállalkozó megfelelő adatvédelmet biztosít a Szerződés és adatfeldolgozói szerződés szerinti adatfeldolgozásban ahhoz, hogy garantálja az adatok titkosságának megőrzését, rendelkezésre állását és helyességét, és a maga részéről gondoskodik GDPR-ban foglalt szükséges műszaki és szervezeti biztonsági intézkedések betartásáról.",4-Érthető,epitesi_beruhazas.json
"A Megrendelő bármikor jogosult az adatok általa adott utasítások szerinti feldolgozását, és az adatvédelem érdekében hozott műszaki és szervezeti intézkedések betartását ellenőrizni. A Vállalkozó köteles a megbízás ellenőrzéséhez szükséges információkat megadni, és a szükséges belépési, valamint betekintési és hozzáférési jogokat megadni. A Megrendelő jogosult egyedi esetben további műszaki és szervezeti intézkedést előírni az adatvédelem érdekében.",3-Többé/kevésbé megértem,epitesi_beruhazas.json
"A munkavállalók és ügyfelek adataihoz való hozzáférés csak annyiban megengedett, amennyiben arra a Szerződés teljesítése érdekében feltétlenül szükség van.",5-Könnyen érthető,epitesi_beruhazas.json
"A Szerződés bármely okból történt megszűnését követően a Vállalkozó csak abban az esetben tárolhatja vagy őrizheti meg más formában a részére átadott személyes adatokat, ha a hosszabb tartamú tárolást jogszabály vagy a szerződés követeli meg. Máskülönben a személyes adatokat tartalmazó iratokat a Vállalkozó köteles átadni a Megrendelőnek vagy — a Megrendelővel egyeztetve — az adatvédelmi szempontoknak megfelelve megsemmisíteni azokat.",2-Nehezen érthető,epitesi_beruhazas.json
"Vállalkozó tudomásul veszi, hogy a Megrendelő jogosult a Szerződéssel és/vagy annak teljesítésével kapcsolatban, vagy azzal összefüggésben a tudomására jutott adatokat, információkat az E.ON cégcsoporthoz tartozó vállalatokkal megosztani, mely esetben a Megrendelő nem követ el szerződésszegést, továbbá a Vállalkozóval szemben adatvédelmi vagy egyéb jogcímen alapuló jogsértést sem.",3-Többé/kevésbé megértem,epitesi_beruhazas.json
"17.1. A Megrendelő a vállalati tevékenységek keretében kiemelt szerepet tulajdonít a társadalmi felelősségvállalásnak, ezért részt vesz az “ENSZ Globális Egyezmény” (“United Nations GIobal Compact”) kezdeményezésben. Ez a kezdeményezés tíz, a globalizációt szociálisan érzékenyebbé és környezettudatosabbá tevő, a korrupciót megakadályozó alapelven nyugszik. „E.ON Felelős beszerzés vállalati stratégia” című tájékoztató az ENSZ Globális Egyezmény elveire hivatkozik, és a https://www.eon.hu/hu/lablec/beszallitoi-",1-Nagyon nehezen érthető,epitesi_beruhazas.json
"Az Európai Unió Tanácsának 2002/881 (EK) és 2001/2580 (EK) számú rendeletei értelmében a terrorizmus elleni küzdelem céljából bevezetésre került egy olyan rendelkezés, amely tiltja, hogy bizonyos természetes vagy jogi személyek, csoportok vagy szervezetek részére közvetlenül, vagy közvetve pénzt vagy erőforrást bocsássanak rendelkezésre. A Vállalkozó vállalja, hogy figyelembe veszi ezt a tilalmat, és ellenőrzi, hogy a munkatársai és az üzlettársai neve nem egyezik-e a rendeletek mellékleteként közzétett listákon szereplő természetes vagy jogi személyek, csoportok vagy szervezetek nevével. Névazonosság esetén az adott személlyel, csoporttal vagy szervezettel a szerződés nem köthető meg.",2-Nehezen érthető,epitesi_beruhazas.json
"A Vállalkozó kötelezettséget vállal arra, hogy nem folytat (és korábban sem folytatott) olyan kényszerítő magatartást, összehangolt magatartást, korrupt magatartást és megtévesztő (csalásra irányuló) magatartást, amely versenyjogi és/vagy büntetőjogi következményt vonhat maga után (a továbbiakban egységesen: “tiltott magatartás”), ilyenben nem működik (és korábban sem működött) közre. A Megrendelő (nem érintve ezzel a szerződésszegés esetén igénybe vehető egyéb jogorvoslati és jóvátételi lehetőségeket) jogosult azonnali hatállyal írásban felmondani a jelen szerződést, amennyiben úgy ítéli meg, hogy a Vállalkozó tiltott magatartást folytat (folytatott), vagy ilyenben közreműködik (korábban közre működött).",3-Többé/kevésbé megértem,epitesi_beruhazas.json
"A Megrendelő a Vállalkozót vizsgálati jogosultságainak gyakorlását megelőzően lehetőleg írásban értesíti, kivéve amennyiben az előzetes értesítés a vizsgálat eredményességét veszélyeztetné. A vizsgálatot lehetőség szerint a Vállalkozó szokásos működési idejében kell lefolytatni.",3-Többé/kevésbé megértem,epitesi_beruhazas.json
